iteration	 cost	 weight_diff
65	 21.919592503136347	 0.0011644241991993912
66	 21.901220009630922	 0.0007690662999323887
67	 21.913864566327224	 0.0008451677407775213
68	 21.924352039503024	 0.0011392091376325093
69	 21.927913559820688	 0.0010248932388622167
70	 21.92927415062387	 0.0011652447898640107
71	 21.91086119140863	 0.0005043066650721813
72	 21.910516493506158	 0.00011407872956486387
73	 21.912001374071327	 0.002429879580679003
74	 21.92938050957049	 0.0011271483474924787
75	 21.933173822203894	 0.0022467811576523606
76	 21.94382254813402	 0.0003928190344857015
77	 21.9387791199044	 0.00010369633081228939
78	 21.94016817638759	 0.0013559426867235434
79	 21.914391524324984	 0.0011512360444937537
80	 21.917654028893875	 0.00022729592750507375
81	 21.91841417381345	 0.0008501421737666105
82	 21.929019584615038	 0.0005391904238348138
83	 21.92353217990635	 0.00010562685586081079
84	 21.924938770587747	 0.0004989427959286746
85	 21.922793471762336	 0.002253677595684154
86	 21.88343818824776	 0.0011294454566989646
87	 21.880092908733065	 0.0002776617570553109
88	 21.87511160221937	 0.0022487496379306094
89	 21.836132290236485	 0.0005326784988328018
90	 21.837838192728253	 0.0006079642308990132
91	 21.83398089976627	 0.0011469561933420737
92	 21.83733720155974	 0.0006991805787358159
93	 21.82351552464337	 0.000746944511454088
94	 21.811628466436982	 0.0002790833676522824
95	 21.81110718031788	 0.0005209905768892709
96	 21.816614080965856	 0.0007733571069909099
97	 21.82935040435203	 0.0007368808266064565
98	 21.818235836544183	 0.0005656484279233542
99	 21.812789091645488	 0.0011434995027604826
100	 21.79500614552896	 0.002238835166603855
101	 21.75676396179364	 0.000744369421136441
102	 21.744967523134953	 0.0011414358067575335
103	 21.74152556589992	 0.0005969887562921323
104	 21.741216789568032	 0.0008446599012147321
105	 21.729730237347354	 7.107215217669949e-05
106	 21.728678248255715	 0.0014203574982378472
107	 21.707835375158243	 0.0006822459366397558
108	 21.694690932188024	 0.00023512890642259424
109	 21.695410005521047	 0.0005282213416851857
110	 21.69708431315205	 0.0005155521573520041
111	 21.70019496334503	 0.0007298110823016476
112	 21.68897976939139	 0.0005150644606988763
113	 21.692092405168804	 0.0007834663166717983
114	 21.704660410485488	 7.472420757902371e-05
115	 21.70559771952042	 0.0008380151724152134
116	 21.69444302680791	 0.0022321917376564313
117	 21.656719519705145	 0.000489627782160449
118	 21.65635309185341	 0.0005236629082104855
119	 21.65137197514872	 0.00046211769629295966
120	 21.643962557084286	 0.0005627409801571523
121	 21.638703877419967	 0.0006002154970275351
122	 21.63503602445356	 0.0002744446150344512
123	 21.634527188214502	 0.0011374679427809077
124	 21.631374898682562	 0.0030742156315732897
125	 21.59268721378444	 0.001316691323982066
126	 21.569215936802042	 0.0005659206840090047
127	 21.57301625874131	 0.0004897983785687441
128	 21.56420516433303	 0.0008104792373515799
129	 21.559318131079973	 0.00024779524930897525
130	 21.558323218664437	 0.0030765174796713183
131	 21.540514861840308	 0.0001023987219132831
132	 21.53957203839544	 0.0008291813654555621
133	 21.528885524253642	 0.0011164266646495327
134	 21.512191733067727	 0.0010292122355524333
135	 21.52496858357757	 0.00023910190762068998
136	 21.525661526233332	 0.0005301080332756541
137	 21.527300234910356	 0.00014243022884536828
138	 21.52902918424366	 0.0011309222552546613
139	 21.52610940055967	 0.0005154495040827154
140	 21.529179127356446	 0.0008290742950544927
141	 21.51851048593353	 0.0005526067488664795
142	 21.523747875642734	 0.0008996339205954067
143	 21.518998616847366	 0.0022598221962172446
144	 21.528117903912293	 0.0009591473957149809
145	 21.52611349968333	 0.0005177751009500038
146	 21.52136057259859	 0.0007890730174356365
147	 21.516810664167444	 0.0011237755018060863
148	 21.514042091872827	 0.0011523032533567654
149	 21.516893431664418	 0.0006041203920748855
150	 21.516549705480553	 0.0006416606019921392
151	 21.523267088363585	 0.0004507665915476333
152	 21.516227821536113	 0.0007988119429474334
153	 21.528649071378762	 0.00045159698442088044
154	 21.521586078855766	 6.540312728126e-05
155	 21.5206436475812	 0.0011341507628513233
156	 21.523668902028966	 0.002251878573109389
157	 21.533123751484336	 0.00010572865090858443
158	 21.53213654352299	 0.000482338808252659
159	 21.531753397399154	 0.0007578470561466091
160	 21.52758286796373	 0.0011272324163896692
161	 21.524657637847547	 0.0005415682817816081
162	 21.529938572421933	 0.0005858352840283757
163	 21.52648862318636	 0.0002236829822022213
164	 21.522701167200694	 0.00013056471733588194
165	 21.52432059809276	 0.00013015514899152736
166	 21.525936490662044	 0.0007983899312942193
167	 21.53842155346537	 0.0030729228982361604
168	 21.49983565401642	 0.000237264525792815
169	 21.500537599518886	 0.0007902287698827097
170	 21.49591632663258	 0.0011271523767976297
171	 21.49299407751557	 0.0005362724807563205
172	 21.489116887365288	 0.0013913019961409965
173	 21.469670861574222	 0.0005146576933131445
174	 21.47274074344856	 0.0011494238279371686
175	 21.475743906887832	 0.00010226773675606295
176	 21.47696923840939	 0.0008003396320305106
177	 21.489379495377385	 0.0009671644312152914
178	 21.487246325305748	 0.0009310508316689253
179	 21.48580628058885	 0.000720066230615678
180	 21.475218913955263	 0.0010672280439860686
181	 21.483804801053076	 0.001099426190106492
182	 21.467579914661968	 0.0009646992536166871
183	 21.465524605563488	 0.00010852776938969422
184	 21.466810639805963	 0.000832523129524467
185	 21.456045467895724	 0.0004771771284521057
186	 21.447610212267282	 0.0005672024512827778
187	 21.451381462838057	 0.0004964421726365114
188	 21.449502129422534	 0.0008294270542208575
189	 21.438883222523472	 0.0025610718114362934
190	 21.39760906644777	 0.000284264181042368
191	 21.396974055115628	 0.0003809981068468741
192	 21.392370229096525	 0.0007782916487649582
193	 21.388014664165425	 0.0030050665665781622
194	 21.332691577696167	 0.001272985798046192
195	 21.311498108894195	 0.001028791783173345
196	 21.313478418991163	 0.001077904722223898
197	 21.32146403350912	 0.00019665288198495663
198	 21.318266695969292	 0.0007724171688274354
199	 21.314030292122062	 0.0006840138729198188
200	 21.304591274292044	 5.618284738409234e-05
201	 21.30381645468087	 0.0007112149221371515
202	 21.293471007484435	 0.002257703436226324
203	 21.30170189796143	 0.0010627123025551551
204	 21.31399367394237	 0.0002325154473125128
205	 21.31307320399839	 0.0012717533973929302
206	 21.291880253170028	 0.000667994213815253
207	 21.298346828188535	 0.0005675801841939165
208	 21.295215740319588	 0.0011456885584468488
209	 21.29762715739661	 0.002247327009999411
210	 21.306414704752687	 0.0024523749913423383
211	 21.32093800957806	 0.002444018832853925
212	 21.335866411348785	 0.0007589897593687205
213	 21.331894143725528	 0.00022887653227796745
214	 21.332622176231233	 0.0004345387721129235
215	 21.326023551639906	 0.0029905777390878013
216	 21.27108262221955	 0.00022630849944435105
217	 21.271820240359936	 0.00019507299502241144
218	 21.26863557767707	 0.0008964955444679383
219	 21.26418682324931	 0.00023305512239310295
220	 21.263243462338817	 0.000824959396914829
221	 21.252831497184562	 8.708432419482528e-05
222	 21.252079266070012	 0.0006998689742440792
223	 21.242005709653437	 0.000568109894226323
224	 21.243440199509337	 0.0006902479146944243
225	 21.233709829057727	 0.0002277007676970341
226	 21.234439264509618	 0.0010588100756022966
227	 21.24682252076278	 0.0005652777197855222
228	 21.24827047874411	 0.0008216415047406993
229	 21.237963768477755	 0.002972312701786819
230	 21.184477690120055	 0.0007697928905124661
231	 21.18022626495693	 0.0011581578426807077
232	 21.18267297124638	 0.0005997769955653439
233	 21.18249637045154	 0.00023241677237031817
234	 21.18154176955922	 0.0006283483524006247
235	 21.170294628467996	 0.0005316433650066755
236	 21.166556000220204	 0.00017903686505354763
237	 21.163691468890228	 0.0005305215411999063
238	 21.159978923858148	 0.0011375723901845985
239	 21.162369946384096	 0.0029576686193218044
240	 21.109909194186184	 0.001241789482738758
241	 21.089949372308027	 0.0008839321847656899
242	 21.08592480472316	 0.00016444474148722888
243	 21.083343632647694	 0.0005258890272999659
244	 21.086258648524442	 0.0021935756987428745
245	 21.051491893120712	 0.0006634733002551509
246	 21.057731990014418	 0.0006183451910152763
247	 21.046840407824362	 0.0003760365379176222
248	 21.042355857195748	 0.002444961316805379
249	 21.055977209506253	 0.0008114659810298892
250	 21.046104460667742	 0.00027023304086924553
251	 21.045564782605222	 0.0002299112437899524
252	 21.042681936466625	 0.000927569242175214
253	 21.04196279856385	 0.0010436791317950725
254	 21.04406077499603	 0.000995947710398206
255	 21.054726140091546	 0.0022583663872736627
256	 21.062624165056533	 0.0002343037510922416
257	 21.061622430729283	 0.000572880530803098
258	 21.062969389689695	 0.0005010156504800251
259	 21.05875085069855	 0.0009252192210612195
260	 21.058051345993903	 0.00048736320674418366
261	 21.057246797472224	 0.0006804906984608424
262	 21.04769280193009	 0.0013515413172168582
263	 21.030545569667638	 0.0002715317782709782
264	 21.02998032554007	 0.00022721518743822603
265	 21.030700418847882	 0.0010480505120254169
266	 21.0327849153422	 0.00251068209027283
267	 20.99569746842391	 0.0005878830178214515
268	 20.995705535758354	 0.0002285619444404646
269	 20.992949802288223	 0.001088070505426919
270	 20.991465757952557	 0.001010488130993461
271	 21.002076641261382	 0.0005226556020795319
272	 20.99854367612013	 0.0006700368205698981
273	 21.004626848169682	 0.00022846617143086978
274	 21.00187284483339	 0.00039617467389376117
275	 20.995634380231724	 0.0005655713038217512
276	 21.00028504517163	 0.0007524220160637719
277	 20.997158439804682	 0.0010317782870139076
278	 20.999518152969316	 0.001026572470377944
279	 21.001940002929267	 0.00039230198614954355
280	 20.99582270096269	 0.00047958011889711157
281	 20.994395680599496	 0.0021894208463031617
282	 20.959960889721714	 0.00048782088612645474
283	 20.95615448947596	 0.0005623347114035652
284	 20.95330299494655	 0.0005440310432175226
285	 20.956975543633927	 0.0009308076667972176
286	 20.955855704423385	 0.0030512305314184937
287	 20.938518963988482	 0.0030305104632151096
288	 20.90239576298298	 0.0002229703553850802
289	 20.903132841488343	 0.0010344041892955045
290	 20.88919030745167	 0.00014369612441182051
291	 20.887014442442627	 0.002894427090749586
292	 20.839611743284173	 0.0011054839219495547
293	 20.846441335036847	 0.0030088762566590874
294	 20.81136750842851	 2.078011351613734e-05
295	 20.811113773664175	 0.00017223276506082478
296	 20.812939193896412	 0.0001734115219997565
297	 20.814638536746944	 0.00027208813913179585
298	 20.81403024086554	 0.0021697167082065506
299	 20.780983236709098	 0.0008417749554278351
300	 20.77489541573046	 0.0006338337808938437
301	 20.76713620688676	 0.00017764621595979155
302	 20.768992383813003	 0.0005271474538442357
303	 20.771807564790723	 0.00048663107832689966
304	 20.770696095504643	 0.0010569528012879712
305	 20.78123873857171	 0.0006684461002768732
306	 20.77206815702715	 0.0012953218829165523
307	 20.757296664208866	 0.0002260968072100885
308	 20.754773219780535	 0.0004883945954308955
309	 20.753627874889666	 0.00227749004502423
310	 20.759860348221185	 0.0006001839858130893
311	 20.760994242826875	 0.0011009721851498555
312	 20.767985208642003	 0.00017515010305781548
313	 20.769836406720835	 0.0011039278891589312
314	 20.781091921656778	 0.0009253850059407449
315	 20.78090510266802	 0.0006387541821046374
316	 20.7729673810263	 0.0008358869340548686
317	 20.76699653339113	 0.002981580041999563
318	 20.733110306452122	 0.0009539108154779394
319	 20.727620176920194	 0.001138169121600766
320	 20.72904371459475	 0.000637317708973351
321	 20.721167821794033	 0.0008643322613362607
322	 20.717906196254198	 0.0008285073493725515
323	 20.712124695872678	 0.00048595534488933974
324	 20.708481019639386	 0.0007729789098171915
325	 20.704290551049358	 0.0005279059343830167
326	 20.701908806596602	 0.0011567312284443629
327	 20.703984080782774	 0.0010478036079568955
328	 20.70638318783132	 0.0008233196830007009
329	 20.700739052992294	 0.0008864841510159057
330	 20.712059512293497	 0.002273455785663328
331	 20.718437627581526	 0.001102870693965133
332	 20.716962749457256	 0.0005954055594980964
333	 20.721364577182413	 0.00047221188113202677
334	 20.720397661439595	 0.0012909552925087773
335	 20.70569153733715	 0.0005525474727587337
336	 20.700992995666557	 0.00026829902538407256
337	 20.700429315171668	 0.0011903471691374142
338	 20.683117551096245	 0.0005098210836775384
339	 20.679908500901668	 0.00109570166890337
340	 20.68693697447072	 0.0002672949171093069
341	 20.686380636523847	 0.00048767337608723665
342	 20.682726288388018	 0.0024826945097903928
343	 20.648549176847467	 0.0028665453295511475
344	 20.603486026762777	 0.0005517241050484031
345	 20.59884755965928	 0.0024667112190277746
346	 20.56615553212434	 0.0009067370463779599
347	 20.577130917730145	 0.002478829195803721
348	 20.58717326160868	 0.0006089044631150873
349	 20.58821502097615	 0.0024702682157402437
350	 20.598700174262188	 0.0006187316962384083
351	 20.591408030366114	 0.0006163382275262911
352	 20.58419162263317	 0.0009000414589775059
353	 20.595321484662826	 0.0010787517523627665
354	 20.605821611499163	 0.00019077131319532675
355	 20.60773920690168	 0.0006169785561347666
356	 20.60048767183445	 0.00019161666398223858
357	 20.602406116398978	 0.00034737809392028585
358	 20.597423976603928	 0.0005519884405110459
359	 20.59276064407592	 0.0004816817225396129
360	 20.591550907911593	 0.0010423814499349166
361	 20.594194952845736	 0.0011254946897016728
362	 20.604879250076056	 0.0005587717753698444
363	 20.595914734637763	 0.001165775568842741
364	 20.597644054430653	 0.0007163339722327354
365	 20.603305778947565	 0.00018897244114401786
366	 20.605220968446925	 0.0007829275250028979
367	 20.596709136925124	 0.00023080930644056696
368	 20.59562720267121	 0.0007459273006462983
369	 20.59320906517545	 0.00047562930230901716
370	 20.58981526501845	 0.0009193047550113417
371	 20.59012266270855	 0.0022788928233498282
372	 20.595860261122645	 0.00117095362694146
373	 20.579339144423365	 0.0010878155775256948
374	 20.578349366062433	 0.0005516001091655279
375	 20.573701370492145	 0.0005089505569350741
376	 20.570500324947677	 0.0005840679911628894
377	 20.57065242631239	 0.0003654527367995053
378	 20.566526760523388	 0.000551111150930184
379	 20.561902002280465	 0.0003394716367553093
380	 20.55709734985172	 0.0005835274392372302
381	 20.557256404089568	 0.000648014026869041
382	 20.548620081771663	 0.0004746881358439658
383	 20.54743911090225	 0.0030300675663572554
384	 20.530662010388276	 0.00022430869171576143
385	 20.528299673101237	 0.002273199282035205
386	 20.53395505483972	 0.0009749718095724232
387	 20.52172099507474	 0.0007186059095557634
388	 20.52724861495508	 0.001150896645949795
389	 20.528117707751193	 0.0012756576088873012
390	 20.514281281986413	 0.0005922793364485275
391	 20.514357396387158	 0.0007771344915194529
392	 20.50611155056019	 0.0009710128370552473
393	 20.49399987813036	 0.0002229725598199302
394	 20.492968946675763	 0.0005279099204751696
395	 20.49067174150368	 0.00019240340669087218
396	 20.49256847578975	 0.0006065524288726333
397	 20.485628209074143	 0.0012624023667987686
398	 20.472339712341938	 0.00301291905683529
399	 20.456185637614166	 7.391235459077006e-05
400	 20.455161663657595	 0.001083278195698243
401	 20.454389487851504	 0.0009109089426114153
402	 20.465345302672354	 0.00023436330645409918
403	 20.466007077658276	 0.00021695426774709237
404	 20.465022706072343	 0.00032573778924367875
405	 20.460523470104512	 0.002448709892628172
406	 20.42900426719487	 0.0004768990291787963
407	 20.427901184017387	 0.0007466743358704134
408	 20.42580110338996	 0.0011115954709853902
409	 20.43618966145376	 0.0011670807128540065
410	 20.436397542153827	 0.001104024511102889
411	 20.446822425522658	 0.0002750714793816147
412	 20.446130600497195	 0.0005365840301503318
413	 20.44376422208232	 0.00027430564325986147
414	 20.44308081705861	 0.0009174643212835807
415	 20.442507490978088	 0.0009122222482340518
416	 20.442009416727466	 0.0011580396345189311
417	 20.45209666805129	 0.00053031012205528
418	 20.443975302480457	 0.0002760057389007586
419	 20.443271718982118	 0.0004725559823134698
420	 20.442206852403793	 0.0006154568304242369
421	 20.446110173308032	 0.0006129364507474611
422	 20.450039701227254	 0.0005127009043159702
423	 20.446754261478137	 0.0010912024325520468
424	 20.457194849245667	 0.0009744407177412501
425	 20.445041481759933	 0.0005467726403275122
426	 20.440624889299894	 0.0024676171714608786
427	 20.450452276453564	 0.0011686706580229015
428	 20.45198202713653	 0.0009502492689794942
429	 20.446716416974915	 0.0009050614529445438
430	 20.45780177256068	 0.0009021962650236959
431	 20.46892506579053	 0.0021457943865871476
432	 20.43734965450203	 0.0005084053631720199
433	 20.43414461882093	 0.0011441267310688995
434	 20.434933622133347	 0.0010741619336595094
435	 20.445472777705827	 1.2227125479245926e-05
436	 20.44532750323244	 0.0005945787478971359
437	 20.445357243688317	 0.00046658026829467144
438	 20.44422259151904	 0.0011041711423148916
439	 20.451052250908887	 0.0004686744273977945
440	 20.44777034006887	 0.002138559935489491
441	 20.41660758616608	 0.0011031563880829532
442	 20.42346783403323	 0.0009701561726275238
443	 20.411359891664574	 0.0005440549472590686
444	 20.40703646597471	 0.00026046378943927806
445	 20.40651621544532	 0.0024623558671181783
446	 20.373469109002013	 0.0007660305177714141
447	 20.365536787364	 0.0011390871803385588
448	 20.36631257629726	 0.0010803247668026807
449	 20.368702838626255	 0.0029283562024717963
450	 20.337073765802	 0.0008648475061000855
451	 20.33412398996403	 0.00021635783306453836
452	 20.336027050346644	 5.943250401708209e-06
453	 20.3359583209605	 0.002911152269987602
454	 20.305059694354927	 0.0024511798260112377
455	 20.272991784880002	 0.0005443445856097244
456	 20.268692673688214	 0.001234647221370122
457	 20.256263203760135	 0.0009317609971081507
458	 20.256853301139582	 0.00025862771383064747
459	 20.25632042585962	 0.0003540550180766579
460	 20.252552969158387	 0.0008570615370280229
461	 20.249856052559064	 0.0005365897739146737
462	 20.252406629069156	 0.00032580200258607175
463	 20.248670274907298	 0.0006213082734880029
464	 20.240748537349365	 0.0009287438780439362
465	 20.241434408763702	 0.0012187407807120042
466	 20.229628257249395	 3.505367302739836e-05
467	 20.229169722397092	 0.0007589927454628464
468	 20.234273045661645	 0.00046715282998809293
469	 20.23329640704599	 0.0005817640862674731
470	 20.233521462298846	 0.002291200435548002
471	 20.237998584930455	 0.0007427960625570537
472	 20.23610975531886	 0.0004920406332583021
473	 20.23326549249106	 3.415045462299812e-05
474	 20.232817924643847	 0.001107535397102246
475	 20.23188910787693	 0.0005432910451118369
476	 20.22766009186871	 0.000515458701172366
477	 20.225625898222606	 0.0011411255200547156
478	 20.225949828349798	 0.00024498345483862927
479	 20.226546725284653	 0.00035399189616320355
480	 20.222781205057924	 0.0006223725111098321
481	 20.22625959172738	 0.000618038814403156
482	 20.21841794693896	 0.0011512221109678759
483	 20.228355473137682	 0.0030185899574219914
484	 20.211634222899754	 0.00030671839347834993
485	 20.207546177434033	 0.0003054733812367509
486	 20.20348554685101	 0.0022793961020733
487	 20.208414695540505	 3.8890291519939626e-05
488	 20.2081527814567	 3.8790101494100735e-05
489	 20.207891648230337	 0.0007412893777375995
490	 20.213129083412777	 0.0006115728874096953
491	 20.21700767876512	 0.0009228713437311883
492	 20.22782252557409	 0.001111914729538925
493	 20.226666733402787	 3.988236646432139e-05
494	 20.226395623385923	 0.0004490366793402297
495	 20.225261451569427	 4.024502045736217e-05
496	 20.22498715387147	 0.0005376240909976668
497	 20.22753913312314	 0.0004973600023957546
498	 20.22459039702691	 0.003001969477085487
499	 20.20841231205163	 0.0007621486410072479
500	 20.200683805584713	 0.0011055954271878615
501	 20.207261087017205	 3.9312580986070206e-05
502	 20.206738433966468	 0.00112909345598645
503	 20.207387473535363	 0.002264486099700737
504	 20.213103343131785	 0.0004717374725305139
505	 20.20985980185569	 0.000209456739133165
506	 20.211851385559058	 0.001111666502639683
507	 20.21062282113128	 0.00020861645433337578
508	 20.212604736723677	 0.000585787933443009
509	 20.21370845379731	 0.0011567649653145716
510	 20.215704194116405	 0.0024430734802471294
511	 20.183947666981446	 0.00024222500418719298
512	 20.184548312390636	 4.58316507521151e-05
513	 20.184230758824636	 4.571357824369124e-05
514	 20.18391417071379	 0.002116300708748606
515	 20.154233953693232	 0.00022348030407854324
516	 20.15195310591314	 0.0029836238975861056
517	 20.13636864329907	 0.00026652649936311304
518	 20.13578070316403	 0.0005841072381678772
519	 20.13687289115884	 0.000871955853441407
520	 20.133957376870846	 0.0005030070729711271
521	 20.130900598759112	 0.00021510285009853706
522	 20.13289572738571	 0.0022577634254940158
523	 20.138618983511414	 0.0005043141004368767
524	 20.135541804183713	 0.002434895796570352
525	 20.10435876011221	 0.0011555509708378788
526	 20.114389781919193	 0.0004324810177112054
527	 20.113348914067778	 0.0011486392182308005
528	 20.123516499294073	 0.0005939926063761521
529	 20.116891731410185	 0.0004888644323239662
530	 20.11558242737912	 4.5791343248244344e-05
531	 20.115264715174504	 0.00024243484434791245
532	 20.11585806814548	 0.00019638870432876727
533	 20.114996467489966	 0.0011070317357729476
534	 20.113912787331245	 0.0022540888365277776
535	 20.11977989289754	 0.0003501407212524619
536	 20.116077054233653	 0.0011014754211961715
537	 20.122836668278072	 0.0029653698317285296
538	 20.107773164694557	 0.00030720272771895223
539	 20.103591178870857	 0.00022418295072010322
540	 20.105512240305714	 0.0005999655674659096
541	 20.10943997487779	 0.00022459102570191854
542	 20.107081664999022	 0.002799658351566816
543	 20.065315878631345	 4.859655851918725e-05
544	 20.064977668611675	 0.000930920348675137
545	 20.07575310564932	 0.0005137061245470817
546	 20.073752236333384	 0.0006127254570120498
547	 20.077262763500322	 0.0009468456645096168
548	 20.076242795649787	 0.0004952392754217966
549	 20.068841615924622	 0.0005850451206059102
550	 20.06247428942867	 0.0029508310503223154
551	 20.047974965452383	 0.0002747645948606967
552	 20.04730692641914	 0.0005403277107241087
553	 20.04981356996366	 2.5160042978110857e-05
554	 20.049484272984714	 0.000465690090994265
555	 20.046437914895545	 5.154779312895175e-05
556	 20.046078208577992	 0.00020955479736481546
557	 20.04802431593742	 0.0010927338564453966
558	 20.047235947422063	 0.0009453733794392477
559	 20.047875547227072	 0.0006121820723478845
560	 20.05158842192698	 5.0016212226667694e-05
561	 20.05124252912024	 0.000347701647441394
562	 20.04761617065712	 0.0007993513747529432
563	 20.043041771015815	 0.0012317828775778815
564	 20.031061332833485	 0.0005140140097338782
565	 20.02778308738743	 0.0011655499421462222
566	 20.029314273985328	 0.0010908266247402086
567	 20.028637717833597	 0.000921031336295492
568	 20.028069984248376	 0.0004877014238214154
569	 20.026908503084048	 0.0029358170788868765
570	 20.013116891009602	 0.0009356074871417884
571	 20.014082067797755	 0.0011035318693814187
572	 20.000327996958028	 0.000584600434028771
573	 20.001372415019535	 0.00024013595304096252
574	 20.001964353550665	 0.00048418838125300197
575	 20.00090026441314	 0.0024774898136053027
576	 20.00868413352396	 0.0003453260427820321
577	 20.00513616420161	 0.0005369126519874781
578	 20.001155871093104	 0.0007460781769165875
579	 19.994071204089895	 0.0005578052272330559
580	 19.988447688570318	 0.0024713385947189325
581	 19.996410616935165	 0.00023612960769528097
582	 19.997016802673137	 0.00046970158046868424
583	 19.990298961230696	 0.0009380003143798455
584	 19.98555037921583	 0.0022472193347886113
585	 19.990890370332426	 0.0007379449300950172
586	 19.99586690391604	 0.00023698063188415811
587	 19.99646659582124	 0.0007470645215012496
588	 19.989259052381446	 0.0005423199517184918
589	 19.986998807553586	 0.0002222175442036227
590	 19.984837367368637	 0.000569293041840535
591	 19.9859510221105	 0.0011049420256488865
592	 19.992434305839765	 3.2265358813133166e-06
593	 19.992397489729314	 0.0011621080099357799
594	 20.00296977897712	 0.001143464826469784
595	 20.003037731037345	 0.0005191010210283109
596	 19.999625646285452	 0.0006222101388732923
597	 20.003055898389338	 0.0009420559117012665
598	 20.003806791966255	 0.0011033931669328476
599	 20.010392461753195	 0.0005423074700451911
600	 20.008112073767702	 0.002462828099752501
601	 20.01682430722017	 0.0002768301909116028
602	 20.016124307852778	 0.0024159551866802355
603	 19.98590438121906	 0.002929572597194487
604	 19.954214626194094	 0.0009352534340507625
605	 19.94955298005874	 0.0009121098813956458
606	 19.949024043456003	 0.0006093174524963589
607	 19.952661182576268	 0.0008948711423892152
608	 19.94943948561608	 0.0005382707828905188
609	 19.94724306474416	 2.21099444080192e-05
610	 19.946955986230073	 0.0011323603154990154
611	 19.94713154252027	 0.00022255630623386325
612	 19.944929934080978	 0.00046903561300194117
613	 19.938149782023597	 0.0002737803295268534
614	 19.93747348286363	 0.0006239962205924661
615	 19.94091306049355	 0.0010971547631721164
616	 19.9401467149339	 0.0007584292823876499
617	 19.937909582354806	 0.0006089239422136228
618	 19.94153787137194	 0.0012310444428763807
619	 19.92966479844149	 0.0005909657186118405
620	 19.922348972331456	 0.0011678930284257213
621	 19.923836566058263	 0.0011653003316618063
622	 19.92542369777088	 0.0004855475439527496
623	 19.924258787860257	 0.002462524824922563
624	 19.932696533641117	 0.0007595734736321984
625	 19.9303722075046	 0.0008876097497740683
626	 19.927316825482666	 0.0005354801042532493
627	 19.92335938232642	 0.0024574540744011024
628	 19.93202723876159	 0.00026724646649386747
629	 19.931420205867642	 0.000935921342114748
630	 19.942161337101638	 0.0006848454466506635
631	 19.939147237078256	 0.0011645853384528067
632	 19.94910096364851	 0.00017087801172070913
633	 19.948417334788623	 0.00047439016663510463
634	 19.941422267525095	 0.0002148991243134158
635	 19.943243403517865	 0.0009032589524686895
636	 19.93278002389389	 0.0011633344672916442
